.,division_name,department,dept_name,section,sect_name,plant_no,plant_name,dp_no,dp_date,unlock_display_code,doc_type,customer_no,customer_name,site_no,site_name,product_no,dp_dispatch_qty,truck_no,upload_date
90000143,CPAC West,14548,West 2,14648,Prod.สมุทรสาคร,31MZ,กระทุ่มแบน,6076105076,4/05/2026 0:00 น.,6790,NoSign,3029467,บ.ร่อนทองชัย โฮมมาร์ท จก.,H004206,GARNET 4 ต.ท่าทราย อ.เมือง สมุทรสาคร/เอ็นคอนส์แอนด์บิลท์,00M1A2AB04,1,2674,
90000143,CPAC West,14548,West 2,14648,Prod.สมุทรสาคร,31MZ,กระทุ่มแบน,6076105077,4/05/2026 0:00 น.,3885,NoSign,3029467,บ.ร่อนทองชัย โฮมมาร์ท จก.,H004206,GARNET 4 ต.ท่าทราย อ.เมือง สมุทรสาคร/เอ็นคอนส์แอนด์บิลท์,40PAA3AB00,5,6957,
90000143,CPAC West,14548,West 2,14648,Prod.สมุทรสาคร,31MZ,กระทุ่มแบน,6076105078,4/05/2026 0:00 น.,2852,NoSign,3029467,บ.ร่อนทองชัย โฮมมาร์ท จก.,H004206,GARNET 4 ต.ท่าทราย อ.เมือง สมุทรสาคร/เอ็นคอนส์แอนด์บิลท์,40PAA3AB00,5,6978,
90000143,CPAC West,14548,West 2,14648,Prod.สมุทรสาคร,31MZ,กระทุ่มแบน,6076105079,4/05/2026 0:00 น.,1750,NoSign,3029467,บ.ร่อนทองชัย โฮมมาร์ท จก.,H004206,GARNET 4 ต.ท่าทราย อ.เมือง สมุทรสาคร/เอ็นคอนส์แอนด์บิลท์,40PAA3AB00,5,F006,
90000143,CPAC West,14548,West 2,14648,Prod.สมุทรสาคร,31MZ,กระทุ่มแบน,6076105080,4/05/2026 0:00 น.,3393,NoSign,3029467,บ.ร่อนทองชัย โฮมมาร์ท จก.,H004206,GARNET 4 ต.ท่าทราย อ.เมือง สมุทรสาคร/เอ็นคอนส์แอนด์บิลท์,40PAA3AB00,5,6873,
90000143,CPAC West,14548,West 2,14648,Prod.สมุทรสาคร,31MZ,กระทุ่มแบน,6076105081,4/05/2026 0:00 น.,4440,NoSign,3029467,บ.ร่อนทองชัย โฮมมาร์ท จก.,H004206,GARNET 4 ต.ท่าทราย อ.เมือง สมุทรสาคร/เอ็นคอนส์แอนด์บิลท์,40PAA3AB00,5,2708,
90000143,CPAC West,14548,West 2,14648,Prod.สมุทรสาคร,31MZ,กระทุ่มแบน,6076105082,4/05/2026 0:00 น.,1658,NoSign,3029467,บ.ร่อนทองชัย โฮมมาร์ท จก.,H004206,GARNET 4 ต.ท่าทราย อ.เมือง สมุทรสาคร/เอ็นคอนส์แอนด์บิลท์,40PAA3AB00,5,4227,
90000143,CPAC West,14548,West 2,14648,Prod.สมุทรสาคร,31MZ,กระทุ่มแบน,6076105083,4/05/2026 0:00 น.,6992,NoSign,3029467,บ.ร่อนทองชัย โฮมมาร์ท จก.,H004206,GARNET 4 ต.ท่าทราย อ.เมือง สมุทรสาคร/เอ็นคอนส์แอนด์บิลท์,40PAA3AB00,5,2685,
90000143,CPAC West,14548,West 2,14648,Prod.สมุทรสาคร,31MZ,กระทุ่มแบน,6076105084,4/05/2026 0:00 น.,8564,NoSign,3029467,บ.ร่อนทองชัย โฮมมาร์ท จก.,H004206,GARNET 4 ต.ท่าทราย อ.เมือง สมุทรสาคร/เอ็นคอนส์แอนด์บิลท์,40PAA3AB00,5,6903,
90000143,CPAC West,14548,West 2,14648,Prod.สมุทรสาคร,31MZ,กระทุ่มแบน,6076105085,4/05/2026 0:00 น.,6160,NoSign,3029467,บ.ร่อนทองชัย โฮมมาร์ท จก.,H004206,GARNET 4 ต.ท่าทราย อ.เมือง สมุทรสาคร/เอ็นคอนส์แอนด์บิลท์,40PAA3AB00,5,6921,
90000143,CPAC West,14548,West 2,14648,Prod.สมุทรสาคร,31MZ,กระทุ่มแบน,6076105086,4/05/2026 0:00 น.,1644,NoSign,3029467,บ.ร่อนทองชัย โฮมมาร์ท จก.,H004206,GARNET 4 ต.ท่าทราย อ.เมือง สมุทรสาคร/เอ็นคอนส์แอนด์บิลท์,40PAA3AB00,5,2674,
90000143,CPAC West,14548,West 2,14648,Prod.สมุทรสาคร,31MZ,กระทุ่มแบน,6076105087,4/05/2026 0:00 น.,3147,NoSign,3029467,บ.ร่อนทองชัย โฮมมาร์ท จก.,H004206,GARNET 4 ต.ท่าทราย อ.เมือง สมุทรสาคร/เอ็นคอนส์แอนด์บิลท์,40PAA3AB00,5,6957,
90000143,CPAC West,14548,West 2,14648,Prod.สมุทรสาคร,31MZ,กระทุ่มแบน,6076105088,4/05/2026 0:00 น.,64,NoSign,3029467,บ.ร่อนทองชัย โฮมมาร์ท จก.,H004206,GARNET 4 ต.ท่าทราย อ.เมือง สมุทรสาคร/เอ็นคอนส์แอนด์บิลท์,40PAA3AB00,5,6978,
90000143,CPAC West,14548,West 2,14648,Prod.สมุทรสาคร,31MZ,กระทุ่มแบน,6076105089,4/05/2026 0:00 น.,140,NoSign,3029467,บ.ร่อนทองชัย โฮมมาร์ท จก.,H004206,GARNET 4 ต.ท่าทราย อ.เมือง สมุทรสาคร/เอ็นคอนส์แอนด์บิลท์,40PAA3AB00,5,6858,
90000143,CPAC West,14548,West 2,14648,Prod.สมุทรสาคร,31MZ,กระทุ่มแบน,6076105092,4/05/2026 0:00 น.,7824,NoSign,3029467,บ.ร่อนทองชัย โฮมมาร์ท จก.,H004206,GARNET 4 ต.ท่าทราย อ.เมือง สมุทรสาคร/เอ็นคอนส์แอนด์บิลท์,40PAA3AB00,5,2708,
90000143,CPAC West,14548,West 2,14648,Prod.สมุทรสาคร,31MZ,กระทุ่มแบน,6076105094,4/05/2026 0:00 น.,6512,NoSign,3029467,บ.ร่อนทองชัย โฮมมาร์ท จก.,H004206,GARNET 4 ต.ท่าทราย อ.เมือง สมุทรสาคร/เอ็นคอนส์แอนด์บิลท์,40PAA3AB00,5,2685,
90000143,CPAC West,14548,West 2,14648,Prod.สมุทรสาคร,31MZ,กระทุ่มแบน,6076105095,4/05/2026 0:00 น.,8978,NoSign,3029467,บ.ร่อนทองชัย โฮมมาร์ท จก.,H004206,GARNET 4 ต.ท่าทราย อ.เมือง สมุทรสาคร/เอ็นคอนส์แอนด์บิลท์,40PAA3AB00,5,6903,
90000143,CPAC West,14548,West 2,14648,Prod.สมุทรสาคร,31MZ,กระทุ่มแบน,6076105096,4/05/2026 0:00 น.,1090,NoSign,3029467,บ.ร่อนทองชัย โฮมมาร์ท จก.,H004206,GARNET 4 ต.ท่าทราย อ.เมือง สมุทรสาคร/เอ็นคอนส์แอนด์บิลท์,40PAA3AB00,5,6921,
90000143,CPAC West,14548,West 2,14648,Prod.สมุทรสาคร,31MZ,กระทุ่มแบน,6076105097,4/05/2026 0:00 น.,4960,NoSign,3029467,บ.ร่อนทองชัย โฮมมาร์ท จก.,H004206,GARNET 4 ต.ท่าทราย อ.เมือง สมุทรสาคร/เอ็นคอนส์แอนด์บิลท์,40PAA3AB00,5,2674,
90000143,CPAC West,14548,West 2,14648,Prod.สมุทรสาคร,31MZ,กระทุ่มแบน,6076105098,4/05/2026 0:00 น.,52,NoSign,3029467,บ.ร่อนทองชัย โฮมมาร์ท จก.,H004206,GARNET 4 ต.ท่าทราย อ.เมือง สมุทรสาคร/เอ็นคอนส์แอนด์บิลท์,40PAA3AB00,5,6957,
90000143,CPAC West,14548,West 2,14648,Prod.สมุทรสาคร,31MZ,กระทุ่มแบน,6076105099,4/05/2026 0:00 น.,9111,NoSign,3029467,บ.ร่อนทองชัย โฮมมาร์ท จก.,H004206,GARNET 4 ต.ท่าทราย อ.เมือง สมุทรสาคร/เอ็นคอนส์แอนด์บิลท์,40PAA3AB00,5,6978,
90000143,CPAC West,14548,West 2,14648,Prod.สมุทรสาคร,31MZ,กระทุ่มแบน,6076105100,4/05/2026 0:00 น.,7253,NoSign,3029467,บ.ร่อนทองชัย โฮมมาร์ท จก.,H004206,GARNET 4 ต.ท่าทราย อ.เมือง สมุทรสาคร/เอ็นคอนส์แอนด์บิลท์,40PAA3AB00,5,6858,
90000143,CPAC West,14548,West 2,14648,Prod.สมุทรสาคร,31MZ,กระทุ่มแบน,6076105101,4/05/2026 0:00 น.,4864,NoSign,3029467,บ.ร่อนทองชัย โฮมมาร์ท จก.,H004206,GARNET 4 ต.ท่าทราย อ.เมือง สมุทรสาคร/เอ็นคอนส์แอนด์บิลท์,40PAA3AB00,5,F006,
90000143,CPAC West,14548,West 2,14648,Prod.สมุทรสาคร,31MZ,กระทุ่มแบน,6076105102,4/05/2026 0:00 น.,7180,NoSign,3029467,บ.ร่อนทองชัย โฮมมาร์ท จก.,H004206,GARNET 4 ต.ท่าทราย อ.เมือง สมุทรสาคร/เอ็นคอนส์แอนด์บิลท์,40PAA3AB00,5,6873,
90000143,CPAC West,14548,West 2,14648,Prod.สมุทรสาคร,31MZ,กระทุ่มแบน,6076105103,4/05/2026 0:00 น.,9950,NoSign,3029467,บ.ร่อนทองชัย โฮมมาร์ท จก.,H004206,GARNET 4 ต.ท่าทราย อ.เมือง สมุทรสาคร/เอ็นคอนส์แอนด์บิลท์,40PAA3AB00,5,2708,
90000143,CPAC West,14548,West 2,14648,Prod.สมุทรสาคร,31MZ,กระทุ่มแบน,6076105104,4/05/2026 0:00 น.,7769,NoSign,3029467,บ.ร่อนทองชัย โฮมมาร์ท จก.,H004206,GARNET 4 ต.ท่าทราย อ.เมือง สมุทรสาคร/เอ็นคอนส์แอนด์บิลท์,40PAA3AB00,5,4227,
90000143,CPAC West,14548,West 2,14648,Prod.สมุทรสาคร,31MZ,กระทุ่มแบน,6076105105,4/05/2026 0:00 น.,7482,NoSign,3029467,บ.ร่อนทองชัย โฮมมาร์ท จก.,H004206,GARNET 4 ต.ท่าทราย อ.เมือง สมุทรสาคร/เอ็นคอนส์แอนด์บิลท์,40PAA3AB00,5,2685,
90000143,CPAC West,14548,West 2,14648,Prod.สมุทรสาคร,31MZ,กระทุ่มแบน,6076105106,4/05/2026 0:00 น.,4840,NoSign,3029467,บ.ร่อนทองชัย โฮมมาร์ท จก.,H004206,GARNET 4 ต.ท่าทราย อ.เมือง สมุทรสาคร/เอ็นคอนส์แอนด์บิลท์,40PAA3AB00,5,F008,
90000143,CPAC West,14548,West 2,14648,Prod.สมุทรสาคร,31MZ,กระทุ่มแบน,6076105107,4/05/2026 0:00 น.,9078,NoSign,3029467,บ.ร่อนทองชัย โฮมมาร์ท จก.,H004206,GARNET 4 ต.ท่าทราย อ.เมือง สมุทรสาคร/เอ็นคอนส์แอนด์บิลท์,40PAA3AB00,5,6903,
90000143,CPAC West,14548,West 2,14648,Prod.สมุทรสาคร,31MZ,กระทุ่มแบน,6076105108,4/05/2026 0:00 น.,5226,NoSign,3029467,บ.ร่อนทองชัย โฮมมาร์ท จก.,H004206,GARNET 4 ต.ท่าทราย อ.เมือง สมุทรสาคร/เอ็นคอนส์แอนด์บิลท์,40PAA3AB00,5,2674,
90000143,CPAC West,14548,West 2,14648,Prod.สมุทรสาคร,31MZ,กระทุ่มแบน,6076105109,4/05/2026 0:00 น.,1313,NoSign,3029467,บ.ร่อนทองชัย โฮมมาร์ท จก.,H004206,GARNET 4 ต.ท่าทราย อ.เมือง สมุทรสาคร/เอ็นคอนส์แอนด์บิลท์,40PAA3AB00,5,6921,
90000143,CPAC West,14548,West 2,14648,Prod.สมุทรสาคร,31MZ,กระทุ่มแบน,6076105110,4/05/2026 0:00 น.,605,NoSign,3029467,บ.ร่อนทองชัย โฮมมาร์ท จก.,H004206,GARNET 4 ต.ท่าทราย อ.เมือง สมุทรสาคร/เอ็นคอนส์แอนด์บิลท์,40PAA3AB00,5,6957,
90000143,CPAC West,14548,West 2,14648,Prod.สมุทรสาคร,31MZ,กระทุ่มแบน,6076105111,4/05/2026 0:00 น.,4447,NoSign,3029467,บ.ร่อนทองชัย โฮมมาร์ท จก.,H004206,GARNET 4 ต.ท่าทราย อ.เมือง สมุทรสาคร/เอ็นคอนส์แอนด์บิลท์,40PAA3AB00,5,6978,
90000143,CPAC West,14548,West 2,14648,Prod.สมุทรสาคร,31MZ,กระทุ่มแบน,6076105113,4/05/2026 0:00 น.,6809,NoSign,3029467,บ.ร่อนทองชัย โฮมมาร์ท จก.,H004206,GARNET 4 ต.ท่าทราย อ.เมือง สมุทรสาคร/เอ็นคอนส์แอนด์บิลท์,40PAA3AB00,5,F006,
90000143,CPAC West,14548,West 2,14648,Prod.สมุทรสาคร,31MZ,กระทุ่มแบน,6076105115,4/05/2026 0:00 น.,3420,NoSign,3029467,บ.ร่อนทองชัย โฮมมาร์ท จก.,H004206,GARNET 4 ต.ท่าทราย อ.เมือง สมุทรสาคร/เอ็นคอนส์แอนด์บิลท์,40PAA3AB00,5,6873,
90000142,CPAC East,20163,East 1,20176,ผลิตสระบุรี,31IM,พรหมณี,5092096232,4/05/2026 0:00 น.,5807,NoSign,3029926,บ.สหะชัยวัสดุก่อสร้าง จก.,E011404,โรงหล่อธเนศดิเวลลอปเมนท์ ต.ท่าช้าง อ.เมือง นครนายก /เจ้าของ,38NCA0AB00,5,5989,
90000142,CPAC East,20164,East 2,20178,ผลิตฉะเชิงเทรา,31GN,บ้านโพธิ์,5041298981,4/05/2026 0:00 น.,2437,NoSign,3031246,บ.ชัยเจริญโฮมโซลูชั่น จก.,E003936,ม.อยู่ดีเจริญ สนามกอล์ฟบางปะกง บ้านโพธิ์ ฉช./คุณชัจนธีร์ศรีใ,28NCA0AB00,5,8758,
90000142,CPAC East,20164,East 2,20178,ผลิตฉะเชิงเทรา,31GN,บ้านโพธิ์,5041298983,4/05/2026 0:00 น.,9103,NoSign,3031246,บ.ชัยเจริญโฮมโซลูชั่น จก.,E003936,ม.อยู่ดีเจริญ สนามกอล์ฟบางปะกง บ้านโพธิ์ ฉช./คุณชัจนธีร์ศรีใ,28NCA0AB00,5,8764,
90000140,CPAC Metro,14302,Metro 3,14371,Prod.พระราม 2,31AW,เอกชัย,4031237988,4/05/2026 0:00 น.,6916,NoSign,3031514,บ.เชียงใหม่มายโฮม จก.,B033360,บ้านเดี่ยว คุณตี๋เอ๋ (บางบอน) กรุงเทพ,28NCA0AB00,1,2667,
90000140,CPAC Metro,14302,Metro 3,14371,Prod.พระราม 2,31AU,ราษฎร์บูรณะ 2,4019290134,4/05/2026 0:00 น.,8604,NoSign,3038529,บ.นางรองเคหะภัณฑ์ค้าวัสดุ จก.,A013157,ถนนช.เพชรหึงษ์22 ต.บางน้ำผึ้ง สมุทรปราการ/เคเอพีเพาเวอร์,32R5B2AB00,5,8675,
90000140,CPAC Metro,14302,Metro 3,14371,Prod.พระราม 2,31AU,ราษฎร์บูรณะ 2,4019290135,4/05/2026 0:00 น.,7936,NoSign,3038529,บ.นางรองเคหะภัณฑ์ค้าวัสดุ จก.,A013157,ถนนช.เพชรหึงษ์22 ต.บางน้ำผึ้ง สมุทรปราการ/เคเอพีเพาเวอร์,32R5B2AB00,4.75,9290,
90000142,CPAC East,20163,East 1,20177,ผลิตปราจีนบุรี,31FT,ปราจีนบุรี 2,5056260870,4/05/2026 0:00 น.,6453,NoSign,3038529,บ.นางรองเคหะภัณฑ์ค้าวัสดุ จก.,E001514,(งานถนน)ทล.33 สาย ปากพลี-ประจันตคาม ปราจีนบุรี/แสงจรรยาก่อสร,25NZB0AB31,4.75,5281,
